Feature ID,Taxon,Confidence
409f532f0d4a2fe34dc5a280e90da8c5,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.9999999351089194
40a2b20aa7f2bdf747780842bbfd62e5,Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B-Group-II;RAD-B-Group-II_X;RAD-B-Group-II_X_sp.;,0.9999999999887166
40a4a9a8baa2698f320c6b941b065032,Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3F;MAST-3F_X;MAST-3F_XX;MAST-3F_XX_sp.;,0.8411673079498572
40a51e105f124e6ffcbb423c93d6f3c4,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;,0.9999999999961631
40a598cff6eeb1e222955a88a7691232,Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Oithona;Oithona_similis;,0.9685855917126205
40a65653c8415a1fcfc22dcef952e268,Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3E;MAST-3E_X;MAST-3E_XX;MAST-3E_XX_sp.;,0.9862493996571843
40bfc1584e838bac4928f9da6041d4d8,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;,0.9999961559785491
40cbf278f052bca2c6c08bd1d06fc3a7,Eukaryota;Rhizaria;Radiolaria;Acantharea;Chaunacanthida;Chaunacanthida_X;Gigartacon;Gigartacon_fragilis;,0.9999772693048995
40cd76e6ca070b21bfb8e657830f184c,Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa,0.999999934423973
40e08746256efe6ed5835009993f9b10,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;,1.0
40eb31db86cda6634568970653a03f89,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;,0.8584185944759822
40efa64c55c37e74e05f26689d2b83cc,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;,0.9999999999997726
40f05efae3dcf28aa3599b0db81fe30a,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;,0.9999999999695603
410182925f352d099c9fcc7cabc540d2,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9639691489893838
4102bb9b9e93fa4cc348c1f063048713,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9932069238614641
410cabe129dfec189ea5fed095d0be21,Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_XX;RAD-A_XXX;RAD-A_XXX_sp.;,0.9999617729107029
410ccab2fb6ab94bc170d000c0fc2a36,Eukaryota;Opisthokonta,0.7742753399083098
4110850faebf5ac5593f20e4937f6dc1,Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;,0.992467829620461
41182f70cdca06b13dce59c7954f2c0f,Eukaryota,0.9999999999999879
411c545d9d8132971cd57a624821eb11,Eukaryota,1.0000000000000242
411da8346a86d17359066fe0810ad7b4,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Torodiniales;Torodiniaceae;Torodinium,0.976744175687773
4120e0c322028ac4e612071f0d6ce74b,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II,0.9999597796369567
41298458f1d3c66504cf293f474526a0,Eukaryota,0.9999999999999841
413c0d20712c018bececd7a38d2607dc,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.9726002805597147
4142a13be152134ce1a41bb9eae4bf48,Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;,0.999999999619746
414a6b5c07097b3906366b9f8c4c838a,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9999999704509769
414e77dcb11b12694ad8d77924a1163d,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;,0.999999999759865
414ecdc1850247952ffea0fcb29a0be1,Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa;Obelia;Obelia_geniculata;,0.9958857508500003
414f5f503911e33528d55662808fb25b,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;,0.9999999705991063
41515c08e59b6cb7bdba641bcf2fd216,Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X;Pedinellales_X_sp.;,0.9991436050939213
415b096f72e2442bc7202784ab5463f2,Eukaryota;Stramenopiles;Sagenista;MAST-9;MAST-9C;MAST-9C_X;MAST-9C_XX;MAST-9C_XX_sp.;,0.9999999998121609
4171410d0167bc478868da0392fc9b3b,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;,0.9999994528315956
4177e77f8b2dc4004d02282453c17e25,Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,0.9997613956232864
4187ece387a34a91f2b6935273bf7401,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9999984271923481
4192f10654dadc89f1bdeb92f7d08330,Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystidae;Raineriophrys,0.775154574987224
4197d22e01d626404cf2084b3c5e72a7,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;,0.9999951097028292
419a320705875b8f147b5640a6ba1d72,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-26;Dino-Group-II-Clade-26_X;Dino-Group-II-Clade-26_X_sp.;,0.9999933469761311
41a2c9fd49dafd800774fd37983b5dc6,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;,0.9966215396628151
41ac8cd5cdca1ab58c1b7284e18991e7,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9998473474276257
41b17386f4915a5b48d4a9e6159411ca,Eukaryota;Opisthokonta,0.7321182431357904
41b62f6a9ca41ac8adafa9f8786ea47d,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;,0.9999999999973852
41c02e71ca0dc14a9cc891055b93960a,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.999999996125821
41c4b9b038571ac385b85f07f2b441c0,Eukaryota,1.0000000000000078
41c936b5219bb356d359fe0f97ff1e46,Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate,0.999999523289074
41cb3fae938de1fd3c80fc818ae2877d,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.9996235391005237
41d0192d480d4bf719b3596de3d72e55,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;,0.9999741032843936
41d530810b8ac0ffcad4efd9ac7b3181,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Margalefidinium;Margalefidinium_polykrikoides;,0.9987700605298414
41e8c2284ecd9bf846a95fd9f2c1b75a,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Collodaria;Sphaerozoidae;Collozoum;Collozoum_inerme;,0.9951376849841294
41e99d1930ed9659bff7f871462d2305,Eukaryota,1.0000000000000193
41ec53429d1c210804007d6350bb37c3,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.9963134381294403
41ee7e591e071ed3d38514ed3d143240,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;,0.9999957689065848
41fb70dc0ac066c02968e88624ec75eb,Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Florenciellales,0.8890578059785103
4201713d4e30d444b434e99a63d05ccb,Eukaryota,0.9999999999999949
4203a05db28038942a27f75adbdc0ee6,Eukaryota;Stramenopiles;Sagenista;MAST-7;MAST-7D;MAST-7D_X;MAST-7D_XX;MAST-7D_XX_sp.;,0.9999999999818812
4203ae01b6dee0bc61907e34f4bc0d46,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;,0.9999999999999432
4205232613174a1afddd52e7899d7d66,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9999735286388336
420b76b2f3440e009211dbc46064c715,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;,0.9999999847438802
420ef917a299f9a3537bbfacec9bd6a4,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Dino-Group-II-Clade-4_X;Dino-Group-II-Clade-4_X_sp.;,0.9192181679555478
420f8d97a8ff31398c5a303d9b11a019,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14;Dino-Group-II-Clade-14_X;Dino-Group-II-Clade-14_X_sp.;,0.9999999984187298
42140d2c7e92985e7d78bcce0e0573ac,Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;,0.9999999984389518
42145788f0510309ce2df4e3781f9303,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-23;Dino-Group-II-Clade-23_X;Dino-Group-II-Clade-23_X_sp.;,0.9999572179712837
421658bacba1d0ea30df248952a71368,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellarida;Spumellarida-Group-I;Spumellarida-Group-I_X;Spumellarida-Group-I_X_sp.;,0.9999946673207
42186ac8f01f0a5ea4aa8a2402902acf,Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;,0.9999998904185421
42195bf156366f1306047694e7a0634f,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;,0.9999999938857798
421e6e5b634b1cece05826f571d6ccc8,Eukaryota,0.9999999999999905
42232b6cfd752046c3dc9db0c78c62b2,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;,0.9999989219162286
42274a600c41a7b8fe8e3eae567f7c49,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.9999512925041759
4229c478310c2655ebd97debeefec007,Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;,0.9999999999986358
42410c3841425463e3850022043adbe1,Eukaryota;Opisthokonta,0.8076826101767155
4242931e8d922b9e1d2564b705fb49f9,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;,0.9999999463024111
42478276ede064f08ff1d5f79014bf57,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.9935713046845828
42493f17cb2e84f5c9cf6860b43f975b,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9999999852264857
42537defecd8a07cdecb6c3db5910c20,Eukaryota,0.9999999999999966
42539960bb60d4045dc0513167009b9a,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium,0.814815612090785
42582ecdc52cd8718bb74210a208539a,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;,0.9999954419404132
425bc04358e7f9f89cde2d8794ade203,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;,0.9999156407150349
425c6b8fc6893f719d228b1adc375a8e,Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda_X;Maxillopoda_X_sp.;,0.8487722301762994
42603e5e2baba95abb0a92605a4882b3,Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Rhizochromulinales;Rhizochromulinales_X;Rhizochromulinales_X_sp.;,0.8927580541661229
42605cc8cdec16a0a681526ad25df8ef,Eukaryota;Opisthokonta,0.759933546006329
426282831cb03c2c5e5c29ed612e4caa,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;,0.9811710563057129
42652592a0501d0b2045f0722275d31d,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;,0.9906336324454388
427294e0a80fdf60118d7d75a05714ab,Eukaryota;Opisthokonta;Metazoa,0.7115463165153519
4275a88ddd197f7cd0452c405c00771e,Eukaryota,1.000000000000006
4276b4fbf3da135deacec2f15d1a8d49,Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;,0.9038920241286602
4276b634e8188dd4c294511e6f47fdd6,Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae,0.9525102462743719
427c264b68f9f1665af987fad5e3304d,Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_XX;RAD-C_XXX;RAD-C_XXX_sp.;,0.9999999999999716
427c9d9a0300dcca09f8e2d252a36c10,Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1C;MAST-1C_X;MAST-1C_XX;MAST-1C_XX_sp.;,0.99999999997884
42889fe61babfba7e24887e0de33a5b5,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.9323527784672023
429223b69e09db770f9123874e29d4c6,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Acanthodesmoidea;Ceratospyris;Ceratospyris_sp.;,0.9086551966014454
42a500b3a79d3deadc980690885a9cd5,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_sp.;,0.9389485920641897
42b58d67daf181735ab178f7b04950c9,Eukaryota,0.9999999999999876
42b8d57bf43786d348bd7a3c118189b0,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9997728195572486
42bbcc4fa3b1037538dbaad7fe7b910f,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Dino-Group-II-Clade-4_X;Dino-Group-II-Clade-4_X_sp.;,0.9943823545533799
42c9f1dd10e48044bff1d87fb733c292,Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Ulvales-relatives;Ulvales-relatives_X;Smithsoniella;Smithsoniella_earleae;,0.999949244979242
42e8665eb8620d2618597f9115a28e80,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.9998955959514373
42ea93c0aef52e45f212673ccfe7000e,Eukaryota;Stramenopiles;Sagenista;MAST-7;MAST-7B;MAST-7B_X;MAST-7B_XX;MAST-7B_XX_sp.;,0.9999999999611333
42ec4205fe64d7da5e163c9b99cd0180,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-22;Dino-Group-II-Clade-22_X;Dino-Group-II-Clade-22_X_sp.;,0.999995893991172
42ee58ada0d0a3bcbccb98c561207751,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.980904861084713
42f683a824735682cc569f251eb44132,Eukaryota;Alveolata;Dinoflagellata,0.8047733828764241
42f82ee1d49aae7883825787382d09c0,Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa,0.9999999996587101
42ff13026be3fcd6efc1230b1685c4cf,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;,0.999965314663773
43041dda27bdfa3b214c73dc52afcc1f,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Plagiacanthoidea;Lithomelissa;Lithomelissa_sp.;,0.9794221634065722
430b450340918b68705da735dc827bfc,Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;,0.9999999993003144
431bc96d30738024d90bfd8a0d28b1e8,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;,1.0
432c158e48d993094a90c55b01596f89,Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae,0.7696080119094229
432d741c0fd53fd2e3d460bada2d8d2a,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9993671157678199
43362f1bf200fb44e10a63fd792ca754,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;,0.9999941269968189
433c6836dae32434da5a833042dfb870,Eukaryota,0.9999999999999826
434c494a087240929c2ca520f87473da,Eukaryota,1.0000000000000089
4355c00dbe9c1e3d26c8396bdf34b0fc,Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,0.9998452081893308
435acbb1e83a1ad0f6fc29e40e536748,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;,0.9999999997573639
435c710b6f21aae2a9dab201d7ef8f63,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9968325300175414
435ccbf5620c47c9ef557d1e4f8a9cec,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;,0.9999867300338642
4362bc9460ae73607c66d87098493b6b,Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,0.9352654854938228
437875d8cea4aa47ab541282d3393a52,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;,0.9999999999881055
437bb89e4280761d92b69b8de778aea5,Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa;Bargmannia;Bargmannia_elongata;,0.9679978801433766
437cb24b10313912db3b05121530d909,Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;,0.98885881115792
4388cd348f38ebcf4b9ba138519a90ac,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;,0.9999995982726045
43894b85d15665ffad95551235286b25,Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_XX;Chrysophyceae_XXX;Chrysophyceae_XXX_sp.;,0.9954006642257041
439700ecdf522351d71324695e300ce9,Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagophyceae_X;Pelagophyceae_XX;Pelagophyceae_XXX;Pelagophyceae_XXX_sp.;,0.9951117998286121
43a2d1f0aff33ad6b259555fdcd980c0,Eukaryota,0.9999999999999959
43a99dbd9c748a26ccc09631b7d10273,Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa,0.9999999980729933
43ade0105602fc478f7473f6544b877e,Eukaryota;Alveolata;Ciliophora,0.974730287594366
43bb67dcf92cf804c3907477cf4a39be,Eukaryota;Opisthokonta;Opisthokonta_X;Opisthokonta_XX;Opisthokonta_XXX;Opisthokonta_XXXX;Opisthokonta_XXXXX;Opisthokonta_XXXXX_sp.;,0.9999999999924114
43bb7d73aa934582c0fc713bda9df7ae,Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,0.9984072661149451
43c73d34f29983e76929cf01178f1efa,Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B-Group-IV;Sticholonche;Sticholonche_sp.;,0.999999951322509
43cfb892c8074ef372d4cde7d54e311a,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;,0.999999999999261
43d0a17ea186b4e5b0b2f1ed4ebf6263,Eukaryota;Alveolata;Dinoflagellata;Dinophyta_X;Dinophyta_XX;Dinophyta_XXX;Dinophyta_XXXX;Dinophyta_XXXX_sp.;,0.9329945402088982
43d3df286a8eb4c9170f31b9a88bfb1b,Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiophyceae_Clade_B5;Prymnesiophyceae_Clade_B5_X;Prymnesiophyceae_Clade_B5_X_sp.;,0.9999998379484072
43dd44a4ed80f0a933ea5dbee1fe766a,Eukaryota;Opisthokonta,0.8219046399785338
43dec29122fb4dbde996de040ef88f64,Eukaryota,1.0000000000000273
43e023b04083009ed7436d936b9e8f48,Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3D;MAST-3D_X;MAST-3D_XX;MAST-3D_XX_sp.;,0.9984802099273022
43e93c79901c081adc01bf99b76de67e,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.999271392739075
43eda7bfa277e27de37f6c94a981cc6b,Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;,0.9999999751341594
43ef9267a6e7e037082f7091ca7d4a69,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;,0.7097926430264461
4400a92d235c62fc7f9318f9ecb3de7a,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.9999959649913258
4400e498f7085ceaab0961e5530c7800,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;,0.9498134247952159
440446032aab1b959c0e267e1e24f6e5,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;,0.9999999780294504
4408798dcac5a279bb40de75961760e5,Eukaryota,0.9999999999999732
440cb6b295f25503516354a0461e419c,Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_X;Acantharea_XX;Acantharea_XXX;Acantharea_XXX_sp.;,0.9999993307825116
4412ca7a4cbec2f97bd6486ede3b8ff5,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Dino-Group-II-Clade-4_X;Dino-Group-II-Clade-4_X_sp.;,0.9925092825017453
44156f76668dd9f7323200ee122c2bec,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-47;Dino-Group-II-Clade-47_X;Dino-Group-II-Clade-47_X_sp.;,0.8855335664972844
4419978c3b58f43dc0034e99d658a9f7,Eukaryota,1.0000000000000107
442a0141aa14fc0c1a085226cd5227b8,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;,0.9999865490164258
442e949f2197820f7526dc3e93b2f33b,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.9999678668374276
44347f3700d075fe9123257d49ec328e,Eukaryota,0.9999999999999984
444da4a365226bd7fa39bfc43963edc3,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;,0.9999999999999858
4451cc92a65efa67b61cb0788aebda36,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.999999895205952
44543fb443412af1c45ee3094552e0db,Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3D;MAST-3D_X;MAST-3D_XX;MAST-3D_XX_sp.;,0.9997086296456366
4455865c51f70b1dbe326c364c3c2e0a,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-30;Dino-Group-II-Clade-30_X;Dino-Group-II-Clade-30_X_sp.;,0.9999996664686522
